run_idx	sib_mortality	maternal_age_effect	mat_mortality	attenuation_cutoff	if_epi	if_invasion	k_s	x0_s	L_s	max_age	maternal_age_effect_quadratic_term	maternal_age_effect_vertex_x	epi_h	status	stop_reason	final_year	menopause_age_report	menopause_age_mean	dominant_allele	dominant_allele_frequency
444	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5200	>46	46.472569052306746	-24	0.14168367002609916
445	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.628815891247804	-23	0.13163831927242925
446	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3950	>46	47.04361817847985	-23	0.10278994181511963
447	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3900	>46	46.887784636679264	-19	0.11150337310427412
448	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.68951995706686	-23	0.13741718731541117
449	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.6594158245984	-23	0.11828590993556308
450	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.56196609440853	-21	0.1495138069749866
451	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5400	>46	46.50063792233769	-22	0.1588708940873809
452	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.77266701903863	-20	0.11436827095334202
453	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.74643192097855	-25	0.11226618864781553
454	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.857095174864774	-25	0.11268579919793029
455	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	47.00374934287099	-23	0.10831879287302955
456	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.50108421435483	-23	0.14557085962260977
457	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.76488707701257	-20	0.11071308334679401
458	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.647736359949384	-21	0.13160776345930533
459	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.72271552917328	-19	0.10171598621354634
460	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.80545091432602	-24	0.12223655653900975
461	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.6261629489357	-22	0.11009880156382745
462	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.484593721228656	-23	0.1370720606594948
463	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.62481127290737	-24	0.12555482131207774
464	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.67720317593921	-25	0.09682343832194663
465	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.65724226524567	-23	0.11876243482821959
466	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.58504255268059	-22	0.12804676123917777
467	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5200	>46	46.50057892359529	-24	0.13621311135250755
468	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.43800610733683	-24	0.12444565256235796
469	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.74875810607287	-22	0.10153288510720554
470	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.516756838503184	-24	0.12042825676373281
471	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.64813081032924	-23	0.13933162414359718
472	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.80319008395163	-25	0.1060173087461271
473	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.8764773514793	-25	0.10563434809958387
474	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.67752373377408	-21	0.13239000578391416
475	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.42837253498369	-23	0.13446056864379086
476	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.91568596513846	-22	0.12218642428964518
477	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.77485243598286	-23	0.12095483037911277
478	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.6828864102153	-23	0.1295239094674347
479	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.52847962876222	-23	0.11931555264181785
480	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.63396116236891	-24	0.12214867950532585
481	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.52189692731985	-21	0.13445875474442984
482	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.68043198043242	-23	0.1415326466773255
483	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.38175932792072	-24	0.14949702327094883
484	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.69327795659502	-24	0.1239158199634621
485	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.7389714148598	-22	0.12452656726103888
486	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.593489768069034	-24	0.10485068790886745
487	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.69525723930687	-24	0.11539596439401838
488	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4050	>46	46.871750646635704	-24	0.12005824146065222
489	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.786351171691315	-24	0.12351564577575744
490	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.79394789507024	-21	0.11455789934917895
491	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.61526043663133	-23	0.10591918123688603
492	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.49815798058085	-24	0.1352409883735215
493	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.757197097833945	-21	0.12309083238067292
494	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.57995894557039	-24	0.12119088304356997
495	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.72938017928056	-21	0.11891385098411986
496	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.53737280956013	-23	0.13064233782066156
497	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	47.10753651376617	-22	0.10700164426552225
498	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.5164070619531	-22	0.1860288326738493
499	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.70862023792774	-22	0.11817813836712757
500	1	1	0	0.0	0	False	0.15	3.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2800	40.621892028992164	40.61791778450923	-30	0.18204226038735896
501	1	1	0	0.0	0	False	0.15	3.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2300	40.399572125859635	40.393403916089284	-30	0.22847455029332456
502	1	1	0	0.0	0	False	0.15	3.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2200	40.302810895711644	40.30478315716759	-30	0.2139639177529754
503	1	1	0	0.0	0	False	0.15	3.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2350	40.44076106179995	40.44616009723751	-30	0.2121270947708156
504	1	1	0	0.0	0	False	0.15	3.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2550	40.43542167819671	40.457557471202655	-30	0.19232998510007818
505	1	1	0	0.0	0	False	0.15	3.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	3700	40.76140933515526	40.799650242341244	-30	0.14332579397683276
506	1	1	0	0.0	0	False	0.15	3.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2300	40.40354626814764	40.414723269442405	-30	0.24108764951197453
507	1	1	0	0.0	0	False	0.15	3.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5100	42.16033362163028	42.164096971022545	-28	0.13132746257510158
508	1	1	0	0.0	0	False	0.15	3.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6600	42.33914775182233	42.378938892714466	-29	0.13160325144537566
509	1	1	0	0.0	0	False	0.15	3.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5350	42.5735295498081	42.56297295158484	-28	0.15644525251849914
510	1	1	0	0.0	0	False	0.15	4.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2000	40.35767136965817	40.34992927849594	-30	0.2527944214176112
511	1	1	0	0.0	0	False	0.15	4.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	7550	43.27734819580944	43.213291681656436	-26	0.10867760806722764
512	1	1	0	0.0	0	False	0.15	4.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7050	43.08802552635358	43.082428645464574	-27	0.13818952830538062
513	1	1	0	0.0	0	False	0.15	4.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6650	43.115764118194235	43.150707267455026	-25	0.11969239648425958
514	1	1	0	0.0	0	False	0.15	4.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6250	43.428847928257966	43.455836747891205	-27	0.14018308797025672
515	1	1	0	0.0	0	False	0.15	4.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	6450	42.65619287964857	42.6637037424076	-28	0.1349158684356202
516	1	1	0	0.0	0	False	0.15	4.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3600	41.17548759487232	41.20299079265344	-28	0.14623565970980926
517	1	1	0	0.0	0	False	0.15	4.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	3900	41.84262145055056	41.855215420369305	-28	0.17121498560430695
518	1	1	0	0.0	0	False	0.15	4.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6800	43.40089539683601	43.40676607639407	-28	0.14122375634752624
519	1	1	0	0.0	0	False	0.15	4.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7050	44.381423388053136	44.38547271828298	-25	0.12460311888954458
520	1	1	0	0.0	0	False	0.15	5.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	3250	41.013475447756335	41.00997794990697	-30	0.15381170851082326
521	1	1	0	0.0	0	False	0.15	5.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	7600	43.403330845347575	43.380935647158275	-26	0.12044510978194063
522	1	1	0	0.0	0	False	0.15	5.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6800	43.98311282410996	43.99419550658914	-27	0.12129134454838582
523	1	1	0	0.0	0	False	0.15	5.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8100	44.3160195676247	44.27857910536892	-25	0.12548050181754072
524	1	1	0	0.0	0	False	0.15	5.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	4100	41.983380171072625	41.974528469460054	-28	0.15809786509874063
525	1	1	0	0.0	0	False	0.2	3.0	1.1	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	40.26268712407416	NA	NA
526	1	1	0	0.0	0	False	0.2	3.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2400	40.14570232772643	40.15592729239258	-30	0.21409395308675103
527	1	1	0	0.0	0	False	0.2	3.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5850	42.13338116490311	42.1444861493764	-29	0.11379746089070424
528	1	1	0	0.0	0	False	0.2	3.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2250	40.2202932372753	40.216898665718766	-30	0.257388796897984
529	1	1	0	0.0	0	False	0.2	3.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5150	41.44364623306763	41.47775573802485	-29	0.1311277036631855
530	1	1	0	0.0	0	False	0.2	3.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2700	40.304777874191444	40.3041774047957	-30	0.17971554051017255
531	1	1	0	0.0	0	False	0.2	3.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3000	40.64194619174651	40.64713954785345	-30	0.1642164285963146
532	1	1	0	0.0	0	False	0.2	3.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	4100	41.277017857154675	41.266885527916	-29	0.15028188146982782
533	1	1	0	0.0	0	False	0.2	3.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2000	40.344368868491294	40.307252252595696	-30	0.28541484425896024
534	1	1	0	0.0	0	False	0.2	3.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6000	42.24250433446334	42.27187078417583	-28	0.14099335512875366
535	1	1	0	0.0	0	False	0.2	4.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	3900	41.03338216835	41.017728488860406	-28	0.15528941812663083
536	1	1	0	0.0	0	False	0.2	4.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2450	40.44651158284648	40.47756017674462	-30	0.20659157270892312
537	1	1	0	0.0	0	False	0.2	4.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	4300	41.63628235874316	41.662342789662	-29	0.1587535384785366
538	1	1	0	0.0	0	False	0.2	4.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7850	44.104615066093146	44.15784825076809	-26	0.105934421446268
539	1	1	0	0.0	0	False	0.2	4.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7500	43.76937128691737	43.74528226308144	-26	0.12373570224677467
540	1	1	0	0.0	0	False	0.2	4.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2650	40.528289579540406	40.56569655757486	-30	0.21480774855724785
541	1	1	0	0.0	0	False	0.2	4.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	5050	41.7251751257928	41.75877045078535	-28	0.13814401332739298
542	1	1	0	0.0	0	False	0.2	4.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5200	42.25406872908349	42.25852372794088	-29	0.1429410799350812
543	1	1	0	0.0	0	False	0.2	4.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8600	44.15206459244891	44.1215688938442	-26	0.11078202613981024
544	1	1	0	0.0	0	False	0.2	4.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8300	44.4103673403226	44.4292411571271	-26	0.10808128159410663
545	1	1	0	0.0	0	False	0.2	5.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	4950	41.82215815549129	41.8504347521057	-27	0.1426869476499464
546	1	1	0	0.0	0	False	0.2	5.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	7450	43.35880301020905	43.402235271304406	-27	0.11780678377625783
547	1	1	0	0.0	0	False	0.2	5.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6200	43.032458601632705	43.03502062923726	-28	0.1274625349454676
548	1	1	0	0.0	0	False	0.2	5.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5950	43.14741375380218	43.14992539067201	-28	0.12673828642280438
549	1	1	0	0.0	0	False	0.2	5.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7100	44.0555244486277	44.037686526650155	-25	0.12204060701026796
550	1	1	0	0.0	0	False	0.25	3.0	1.1	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
551	1	1	0	0.0	0	False	0.25	3.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3750	40.88938782097008	40.883083492155485	-30	0.1462230619535686
552	1	1	0	0.0	0	False	0.25	3.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2050	40.0332286673034	40.04545824719986	-30	0.2617704671278194
553	1	1	0	0.0	0	False	0.25	3.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	3350	40.6053737513707	40.61199100838422	-29	0.14612023003966837
554	1	1	0	0.0	0	False	0.25	3.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5550	41.41645770948506	41.43857708815538	-30	0.14869865141640468
555	1	1	0	0.0	0	False	0.25	3.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2300	40.43099724479838	40.44075403675804	-30	0.20734230614804897
556	1	1	0	0.0	0	False	0.25	3.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2350	40.447335988245776	40.456103187200135	-30	0.2216937272126318
557	1	1	0	0.0	0	False	0.25	3.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2800	40.50677735298849	40.51231586144263	-30	0.1813494995574472
558	1	1	0	0.0	0	False	0.25	3.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	4900	41.653270891939094	41.67297580527037	-29	0.15150197615718702
559	1	1	0	0.0	0	False	0.25	3.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5550	42.327220000996974	42.400647728466545	-29	0.11505445590652257
560	1	1	0	0.0	0	False	0.25	4.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	3550	40.58872281569458	40.59549482086538	-30	0.1458036464279821
561	1	1	0	0.0	0	False	0.25	4.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2000	40.18416948569757	40.17108245844793	-30	0.2690786350757913
562	1	1	0	0.0	0	False	0.25	4.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8400	43.30140343172672	43.269672877453615	-28	0.12539276824253182
563	1	1	0	0.0	0	False	0.25	4.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	3800	41.49717480030255	41.475159791756084	-28	0.17837965309604084
564	1	1	0	0.0	0	False	0.25	4.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6850	43.40010790636209	43.386890712091045	-28	0.13736346506861044
565	1	1	0	0.0	0	False	0.25	4.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	3150	40.6024232886972	40.63440025242737	-30	0.1890308078239504
566	1	1	0	0.0	0	False	0.25	4.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3000	40.58257339665958	40.588332524479725	-30	0.154899798522679
567	1	1	0	0.0	0	False	0.25	4.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2500	40.539764869415656	40.5232089659202	-29	0.17782114679708744
568	1	1	0	0.0	0	False	0.25	4.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	9000	45.007939405370905	44.95590411263002	-27	0.12104549304720347
569	1	1	0	0.0	0	False	0.25	4.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5950	43.48696839859267	43.4545214893606	-25	0.14127893363618307
570	1	1	0	0.0	0	False	0.25	5.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	3000	40.68156280223472	40.641031328228244	-30	0.17829130694508652
571	1	1	0	0.0	0	False	0.25	5.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3950	41.10340030447858	41.11758088573565	-30	0.1505494679271597
572	1	1	0	0.0	0	False	0.25	5.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6350	42.91518764615111	42.920037024553515	-26	0.13647599947955022
573	1	1	0	0.0	0	False	0.25	5.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5750	43.17313158408394	43.17265275205383	-28	0.1482089535658764
574	1	1	0	0.0	0	False	0.25	5.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8050	45.104406120522	45.10533162400092	-25	0.12254607941283377
575	1	1	0	0.0	0	False	0.3	3.0	1.1	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
576	1	1	0	0.0	0	False	0.3	3.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2300	40.28252592626153	40.50150910837518	-30	0.3197237964419531
577	1	1	0	0.0	0	False	0.3	3.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2600	40.43423187292988	40.4467731864884	-30	0.18255131357717222
578	1	1	0	0.0	0	False	0.3	3.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5500	42.07314744613977	42.07207380387887	-28	0.13034715016092144
579	1	1	0	0.0	0	False	0.3	3.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	3400	40.73941494064534	40.71217698676355	-29	0.15619546478725702
580	1	1	0	0.0	0	False	0.3	3.5	1.1	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	39.745018360622545	NA	NA
581	1	1	0	0.0	0	False	0.3	3.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2150	40.20936074445408	40.21467377869847	-30	0.22928515340264483
582	1	1	0	0.0	0	False	0.3	3.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2600	40.29179972530867	40.27847649274755	-30	0.21158564521231266
583	1	1	0	0.0	0	False	0.3	3.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2450	40.39225645295615	40.394745267883756	-30	0.21846049871149378
584	1	1	0	0.0	0	False	0.3	3.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2850	40.90613935343508	40.88147009335066	-30	0.1765934704652457
585	1	1	0	0.0	0	False	0.3	4.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2950	40.39002248983935	40.432920102609216	-30	0.19140634654884367
586	1	1	0	0.0	0	False	0.3	4.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	5550	41.8576276902969	41.86673009722385	-28	0.15218989972198893
587	1	1	0	0.0	0	False	0.3	4.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	3450	41.11039149756032	41.10497784641513	-29	0.1489714404962594
588	1	1	0	0.0	0	False	0.3	4.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	4950	42.01540346353434	42.01818718744922	-29	0.1497440373900707
589	1	1	0	0.0	0	False	0.3	4.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8050	44.38027833619675	44.37500847954488	-24	0.09862447896602836
590	1	1	0	0.0	0	False	0.3	4.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2450	40.342510818236256	40.36042825018609	-30	0.193394746352196
591	1	1	0	0.0	0	False	0.3	4.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2350	40.363016787046924	40.35023844615926	-30	0.21204299792957962
592	1	1	0	0.0	0	False	0.3	4.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	5500	41.95435671066652	41.94510793376238	-28	0.1440572918997561
593	1	1	0	0.0	0	False	0.3	4.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6550	43.45266557657578	43.481870636917385	-27	0.12744059568182167
594	1	1	0	0.0	0	False	0.3	4.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	9200	44.943427774594355	44.936841517422366	-25	0.11939613218356811
595	1	1	0	0.0	0	False	0.3	5.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2850	40.71810381202401	40.73786201165174	-30	0.1854293406714755
596	1	1	0	0.0	0	False	0.3	5.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3000	40.94057944252963	40.936667536238105	-30	0.18524905867632008
597	1	1	0	0.0	0	False	0.3	5.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	8100	43.671820260539725	43.67220988472515	-27	0.11934070517645783
598	1	1	0	0.0	0	False	0.3	5.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7600	43.825671259343935	43.823064386537084	-26	0.13153100867636716
599	1	1	0	0.0	0	False	0.3	5.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7600	43.69447392061627	43.76722120174371	-26	0.12423994784899482
600	1	1	0	0.0	0	False	0.35	3.0	1.1	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
601	1	1	0	0.0	0	False	0.35	3.0	1.5	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	39.674304063697946	NA	NA
602	1	1	0	0.0	0	False	0.35	3.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2100	40.340176663680325	40.30803935236485	-30	0.2305982195850537
603	1	1	0	0.0	0	False	0.35	3.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	3600	40.7698569461091	40.7724960746204	-30	0.17369987656489702
604	1	1	0	0.0	0	False	0.35	3.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2250	40.24528386203322	40.25481088182887	-30	0.24359780707968867
605	1	1	0	0.0	0	False	0.35	3.5	1.1	70	0.008	28.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
606	1	1	0	0.0	0	False	0.35	3.5	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	3750	40.75444484686588	40.75528730196227	-30	0.17567015366798278
607	1	1	0	0.0	0	False	0.35	3.5	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2000	40.46344052964981	40.418304013079535	-30	0.25160120769144495
608	1	1	0	0.0	0	False	0.35	3.5	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	4400	41.52667486320129	41.50837012729369	-28	0.1483382504588591
609	1	1	0	0.0	0	False	0.35	3.5	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2550	40.70426163812599	40.70400759118391	-30	0.18895092693332155
610	1	1	0	0.0	0	False	0.35	4.0	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2200	40.22133115219748	40.2341445707924	-30	0.2046932313410714
611	1	1	0	0.0	0	False	0.35	4.0	1.5	70	0.008	28.0	NA	succeed	early_stop_succeed	2000	40.24596868590423	40.22486229883789	-30	0.24191435296085667
612	1	1	0	0.0	0	False	0.35	4.0	2.0	70	0.008	28.0	NA	succeed	early_stop_succeed	2300	40.53583971637938	40.50853324709217	-30	0.22461722895165984
613	1	1	0	0.0	0	False	0.35	4.0	3.0	70	0.008	28.0	NA	succeed	early_stop_succeed	7000	43.43876605385217	43.42756403399412	-26	0.13212838102884158
614	1	1	0	0.0	0	False	0.35	4.0	5.0	70	0.008	28.0	NA	succeed	early_stop_succeed	6400	43.40638550288526	43.44489703100675	-27	0.13975850230120082
615	1	1	0	0.0	0	False	0.35	4.5	1.1	70	0.008	28.0	NA	succeed	early_stop_succeed	2200	40.33889449269712	40.34058845116885	-30	0.21020748177150864
