run_idx	sib_mortality	maternal_age_effect	mat_mortality	attenuation_cutoff	if_epi	if_invasion	k_s	x0_s	L_s	max_age	maternal_age_effect_quadratic_term	maternal_age_effect_vertex_x	epi_h	status	stop_reason	final_year	menopause_age_report	menopause_age_mean	dominant_allele	dominant_allele_frequency
29	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.48412906145794	-23	0.1372435589297107
30	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.648373793266025	-23	0.12201241195065911
31	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.62987463607626	-21	0.1271594497019141
32	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.88226520595394	-23	0.12252304141578105
33	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.826013810399395	-24	0.11782594337794661
34	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.681866605296236	-23	0.13181857059264357
35	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.69311891231712	-24	0.11401722030694277
36	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.72051837759292	-23	0.12887144075173462
37	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.584149412040205	-22	0.12637467468499547
38	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.42679509516789	-22	0.12943578741041928
39	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.84376255891481	-23	0.1190858201459644
40	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4000	>46	46.61662241438686	-21	0.118572861722202
41	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.704134872694745	-22	0.12396075561119996
42	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	47.13777481187155	-18	0.10247207320287083
43	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.46446097675039	-24	0.15798618257175476
44	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.70141817088198	-23	0.13918262678610485
45	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.968573648561346	-25	0.0990888323821518
46	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.9132137801926	-24	0.12158927455066172
47	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.834235970286926	-21	0.10690013339142773
48	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.69139026686027	-23	0.10816685273221527
49	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.69224468550579	-23	0.14473854794268776
50	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.84038736709685	-23	0.13008492525573231
51	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.665708255692806	-24	0.12002169986643649
52	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	47.331511219764856	-23	0.09428689418169503
53	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.56700211029992	-22	0.13020215474701702
54	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.490191224640206	-23	0.1211779620566298
55	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.81801614910223	-19	0.10827962818315905
56	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.50460559252982	-24	0.10738661562833367
57	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.440692405799226	-22	0.11854953020235158
58	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.77320577770705	-23	0.13054672784951454
59	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.50070690094865	-24	0.14011748043061503
60	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.661205453854464	-22	0.13521074675988068
61	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.87332709447415	-22	0.12619067374138968
62	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.66576939815296	-23	0.12427032196480729
63	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.46976991088575	-23	0.13451890274532102
64	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.61615656346364	-22	0.11987537804487289
65	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.662698312455824	-21	0.13043025849946868
66	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.68283271995134	-20	0.10322145699205844
67	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.59884196819246	-23	0.115067175979426
68	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3950	>46	46.721287236499776	-21	0.1411685245886732
69	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.476290873361386	-23	0.17508347741822644
70	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.658132375688524	-24	0.13078088955066042
71	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.68950536305793	-24	0.11085162044480634
72	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.75312808306997	-21	0.1335208257742319
73	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.52713842467977	-21	0.12208233451050177
74	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.68122930160846	-23	0.1189720895213866
75	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.53601265307883	-24	0.11414822258145203
76	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.666594479645006	-24	0.13595195935683926
77	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.59418278478221	-21	0.11089004351895175
78	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3500	>46	47.13371909478111	-18	0.08747563735414485
79	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.869329370098306	-23	0.10864781325946325
80	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.6538879097921	-24	0.12709014800352683
81	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.86008632047793	-23	0.10553927540555373
82	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.558026369217174	-23	0.14735277350539183
83	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.45765717803714	-24	0.1374373904209891
84	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.69613937064687	-22	0.11320431139300487
85	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.63768903809804	-22	0.14230689094221513
86	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.8400119792053	-23	0.10603607804255527
87	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.74849616569249	-24	0.11209877085647069
88	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.57338614211616	-22	0.12156162942078903
89	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.86639117585977	-21	0.09728658664915275
90	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.825026234728035	-21	0.10588420828822401
91	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.67204777017949	-22	0.12511025926695377
92	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.57537674278726	-22	0.11404669952082569
93	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.61097024125318	-23	0.13184729395923542
94	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.55928305008936	-21	0.11200826129045964
95	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.61739057195339	-23	0.13521781524871188
96	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.5456139962537	-23	0.12703590061041412
97	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.60982515756356	-24	0.12154835001990741
98	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.76182999257135	-22	0.11043495113606423
99	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.37000258788619	-23	0.1298443389732002
100	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.736855613997015	-22	0.10650461540723219
101	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.99475666167864	-23	0.111837373009616
102	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.8565312775858	-22	0.10834899472690189
103	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.642824753935265	-24	0.12776919829294
104	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3750	>46	46.863025962418575	-24	0.09023553132535049
105	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.53683625617175	-23	0.11644658681553971
106	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.981856276361825	-22	0.11081370145975289
107	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.8568527036331	-24	0.10802617214225835
108	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.448370406697286	-24	0.12570930048601783
109	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.68176419848098	-25	0.10827346546523801
110	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.66966934420874	-23	0.1148172512380288
111	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.74822554419983	-23	0.12161570624910531
112	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.694313973410054	-21	0.1063001923329377
113	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.69413131098911	-22	0.13612264214310685
114	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.939535175088956	-25	0.1060042547474263
115	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3850	>46	47.34890738877026	-20	0.10362289395421094
116	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.63820269532149	-23	0.12276888605055397
117	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.708904235183944	-22	0.11458193414392742
118	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.70273289461736	-24	0.1169956091244843
119	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.595018870349044	-24	0.12164613545764247
120	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.77998603189389	-21	0.10200749395733047
121	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.80001177014217	-23	0.10686422099009818
122	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.78491994722495	-23	0.13375381918849072
123	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.54783275561452	-20	0.11766742973339472
124	0	0	0	NA	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	47.05884973033392	-20	0.09975672085864618
125	1	0	0	0.0	0	False	0.15	3.0	1.1	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.66802248997414	-22	0.12981988666881905
126	1	0	0	0.0	0	False	0.15	3.0	1.5	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.75214081654044	-23	0.12883790315255605
127	1	0	0	0.0	0	False	0.15	3.0	2.0	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.75843000686225	-24	0.10251893532350315
128	1	0	0	0.0	0	False	0.15	3.0	3.0	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.48804850841066	-24	0.1210374367360168
129	1	0	0	0.0	0	False	0.15	3.0	5.0	70	NA	NA	NA	failed	early_stop_failed	5150	>46	46.45505930402912	-23	0.12219381254274167
130	1	0	0	0.0	0	False	0.15	3.5	1.1	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.75218667651	-22	0.1305985552177428
131	1	0	0	0.0	0	False	0.15	3.5	1.5	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.723159989506556	-22	0.10689231735589487
132	1	0	0	0.0	0	False	0.15	3.5	2.0	70	NA	NA	NA	failed	early_stop_failed	5300	>46	46.71005582108115	-23	0.11433005596464145
133	1	0	0	0.0	0	False	0.15	3.5	3.0	70	NA	NA	NA	failed	early_stop_failed	4100	>46	46.790681878679386	-24	0.09334623016999075
134	1	0	0	0.0	0	False	0.15	3.5	5.0	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.508533965464636	-22	0.1274692760208898
135	1	0	0	0.0	0	False	0.15	4.0	1.1	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.69143958587775	-25	0.09346089979253673
136	1	0	0	0.0	0	False	0.15	4.0	1.5	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.87452295376036	-22	0.11104646874949785
137	1	0	0	0.0	0	False	0.15	4.0	2.0	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.57088990603087	-22	0.11560185009917495
138	1	0	0	0.0	0	False	0.15	4.0	3.0	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.5851248484115	-24	0.11453238621846029
139	1	0	0	0.0	0	False	0.15	4.0	5.0	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.59376686593542	-22	0.13819988575339096
140	1	0	0	0.0	0	False	0.15	4.5	1.1	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.82279572027138	-21	0.12122546770468123
141	1	0	0	0.0	0	False	0.15	4.5	1.5	70	NA	NA	NA	failed	early_stop_failed	5100	>46	46.55585806151895	-24	0.11735620327423589
142	1	0	0	0.0	0	False	0.15	4.5	2.0	70	NA	NA	NA	failed	early_stop_failed	5150	>46	46.72772199979565	-23	0.16303320605800306
143	1	0	0	0.0	0	False	0.15	4.5	3.0	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.79168525295159	-23	0.10421158647505994
144	1	0	0	0.0	0	False	0.15	4.5	5.0	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.67607979871596	-22	0.13595493032458855
145	1	0	0	0.0	0	False	0.15	5.0	1.1	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.52382626788139	-22	0.1334784841550189
146	1	0	0	0.0	0	False	0.15	5.0	1.5	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.74092179677031	-24	0.1268429476536464
147	1	0	0	0.0	0	False	0.15	5.0	2.0	70	NA	NA	NA	failed	early_stop_failed	3900	>46	47.02869253649305	-25	0.08400475019546663
148	1	0	0	0.0	0	False	0.15	5.0	3.0	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.81150598445294	-26	0.107051540690844
149	1	0	0	0.0	0	False	0.15	5.0	5.0	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.51911428709652	-21	0.13163914732905016
150	1	0	0	0.0	0	False	0.2	3.0	1.1	70	NA	NA	NA	failed	early_stop_failed	3850	>46	47.196924937264995	-20	0.10545682068828324
151	1	0	0	0.0	0	False	0.2	3.0	1.5	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.59310807555681	-22	0.10959423377160422
152	1	0	0	0.0	0	False	0.2	3.0	2.0	70	NA	NA	NA	failed	early_stop_failed	5350	>46	46.61048873299365	-23	0.13496085161269628
153	1	0	0	0.0	0	False	0.2	3.0	3.0	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.83442056730538	-24	0.11598708383783225
154	1	0	0	0.0	0	False	0.2	3.0	5.0	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.618136057439386	-22	0.12324560477875515
155	1	0	0	0.0	0	False	0.2	3.5	1.1	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.5848224066127	-23	0.11771850667531364
156	1	0	0	0.0	0	False	0.2	3.5	1.5	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.61227623418118	-23	0.13296141568640196
157	1	0	0	0.0	0	False	0.2	3.5	2.0	70	NA	NA	NA	failed	early_stop_failed	5650	>46	46.49102331465427	-23	0.16446628360545346
158	1	0	0	0.0	0	False	0.2	3.5	3.0	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.726505335487715	-22	0.12859582582203122
159	1	0	0	0.0	0	False	0.2	3.5	5.0	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.677380160853986	-24	0.1295778509049266
160	1	0	0	0.0	0	False	0.2	4.0	1.1	70	NA	NA	NA	failed	early_stop_failed	5250	>46	46.78807964065818	-23	0.14444190235623666
161	1	0	0	0.0	0	False	0.2	4.0	1.5	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.798590290341544	-25	0.10024603800895836
162	1	0	0	0.0	0	False	0.2	4.0	2.0	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.715248311856904	-23	0.1345318097628195
163	1	0	0	0.0	0	False	0.2	4.0	3.0	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.71477319845497	-22	0.12326060092956363
164	1	0	0	0.0	0	False	0.2	4.0	5.0	70	NA	NA	NA	failed	early_stop_failed	5150	>46	46.54634330900418	-22	0.12679020709753266
165	1	0	0	0.0	0	False	0.2	4.5	1.1	70	NA	NA	NA	failed	early_stop_failed	4700	>46	47.164048986714505	-20	0.08990942882197485
166	1	0	0	0.0	0	False	0.2	4.5	1.5	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.84230946172097	-20	0.09649701355468093
167	1	0	0	0.0	0	False	0.2	4.5	2.0	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.55942433266621	-24	0.11189335291316332
168	1	0	0	0.0	0	False	0.2	4.5	3.0	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.58560473841854	-22	0.13762081695236955
169	1	0	0	0.0	0	False	0.2	4.5	5.0	70	NA	NA	NA	failed	early_stop_failed	4000	>46	46.89621957820083	-23	0.10926308170715088
170	1	0	0	0.0	0	False	0.2	5.0	1.1	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.71453183478027	-23	0.12448876801959863
171	1	0	0	0.0	0	False	0.2	5.0	1.5	70	NA	NA	NA	failed	early_stop_failed	5200	>46	46.450508495293676	-22	0.11641073678872602
172	1	0	0	0.0	0	False	0.2	5.0	2.0	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.52040869756766	-23	0.12027669436343148
173	1	0	0	0.0	0	False	0.2	5.0	3.0	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.906470417439486	-24	0.11954937799566784
174	1	0	0	0.0	0	False	0.2	5.0	5.0	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.60605992916187	-23	0.14756842265774364
175	1	0	0	0.0	0	False	0.25	3.0	1.1	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.700258088402165	-21	0.13607161423861538
176	1	0	0	0.0	0	False	0.25	3.0	1.5	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.637004390959774	-20	0.11657276561591297
177	1	0	0	0.0	0	False	0.25	3.0	2.0	70	NA	NA	NA	failed	early_stop_failed	4450	>46	47.00345746342955	-22	0.10053242072134518
178	1	0	0	0.0	0	False	0.25	3.0	3.0	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.529089610651994	-23	0.12715617288247694
179	1	0	0	0.0	0	False	0.25	3.0	5.0	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.55408059169272	-24	0.11316635567833055
180	1	0	0	0.0	0	False	0.25	3.5	1.1	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.87832005355887	-22	0.1288748255779997
181	1	0	0	0.0	0	False	0.25	3.5	1.5	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.70184480323418	-22	0.10620479397728637
182	1	0	0	0.0	0	False	0.25	3.5	2.0	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.624936220396386	-22	0.12358918162321089
183	1	0	0	0.0	0	False	0.25	3.5	3.0	70	NA	NA	NA	failed	early_stop_failed	5100	>46	46.54321526147588	-23	0.12674150976797474
184	1	0	0	0.0	0	False	0.25	3.5	5.0	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.675128294403834	-24	0.11620505151952265
185	1	0	0	0.0	0	False	0.25	4.0	1.1	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.60523575015564	-22	0.11672911092028562
